PoreSizeDistribution_geometric_WtAvg_x,MUKEY,ksat_r_WtAvg,Ks_WtAvg,dbthirdbar_r_WtAvg,dbfifteenbar_r_WtAvg,ResidualWaterContent_WtAvg,Porosity_WtAvg,EffectivePorosity_WtAvg,BubblingPressure_Geometric_WtAvg,PoreSizeDistribution_geometric_WtAvg_y,AvaWaterCon,HydroGrp
0.165347569737,665890,4.69509402514,0.00198530122796,1.06879016898,,0.0262475226033,0.342860038461,0.316376108917,168.115855081,0.165347569737,0,B
0.17602271714,665891,2.90308777066,0.00154525396882,1.15874861901,,0.0282919467283,0.413448237201,0.384829694446,184.338529644,0.17602271714,0,B
0.312793581718,670369,18.7807843705,0.0104821399469,1.44073199913,,0.0341564358737,0.448427324946,0.415384835895,163.732597801,0.312793581718,0,B
0.188582250079,670400,1.20047324008,0.00157170180385,1.35995509539,,0.141183086858,0.466400387062,0.409645307708,233.54034048,0.188582250079,0,D
0.17640287874,670479,2.94032705463,0.00116476052434,1.25025859925,,0.034818298239,0.419499825501,0.384001584186,246.431488663,0.17640287874,0,D
0.234820001553,670487,6.92148456673,0.00323043822398,1.28204731257,,0.0203477213686,0.48971003062,0.469502681296,190.320262659,0.234820001553,0,D
0.324895819042,670493,15.8887896018,0.0083345086373,0.789355611753,,0.0365664757358,0.455386507097,0.419788157777,160.255782146,0.324895819042,0,D
0.235674153744,670514,4.74776838596,0.00213819083284,1.37438112708,,0.0529297902222,0.43164816535,0.378890219334,255.703012808,0.235674153744,0,D
0.170445789474,670658,4.16951578947,0.00292626947368,0.831670175439,,0.0261173684211,0.293944736842,0.269021052632,115.338631579,0.170445789474,0,D
0.204437453106,670794,4.87928860465,0.00233921225104,1.22117395063,,0.0177329416459,0.442988080435,0.425628151907,180.636754774,0.204437453106,0,D
0.180067747961,674280,3.55042754002,0.00184295381476,1.32701590938,,0.0500358294085,0.448796954925,0.398699911822,271.518613998,0.180067747961,0,C
0.18118203543,674281,4.01476842546,0.00157685218119,1.20021511628,,0.078408310691,0.422421589912,0.37784693512,221.359739849,0.18118203543,0,C
0.215732350148,674282,3.50890778526,0.00194492736474,1.31072674077,,0.0417346230355,0.456680022514,0.41432627795,219.82023701,0.215732350148,0,B
0.218523844487,674283,9.80944,0.0037596654771,1.07384167003,,0.0257584324454,0.375151740101,0.35068645916,143.309352236,0.218523844487,0,D
0.24727743724,674284,7.89693335049,0.00405013971976,1.28622031795,,0.0278284486244,0.452726519546,0.4261721468,176.032203329,0.24727743724,0,B
0.134516422991,674285,5.85484471954,0.00142655880674,0.8730896196,,0.0449647172602,0.314631010354,0.2929739978,142.567830242,0.134516422991,0,D
0.218911321257,674286,3.8241590728,0.00298087645691,1.33064838038,,0.0372557401084,0.476836129891,0.444422268367,235.851312319,0.218911321257,0,B
0.177551736482,674287,3.718699882,0.00174670473559,1.17363946808,,0.0240696377006,0.407856648861,0.383417589733,197.671153519,0.177551736482,0,B
0.295627122075,674288,17.2922257924,0.00534406408241,1.37313233939,,0.0449779054848,0.441685804644,0.397959786753,192.870461733,0.295627122075,0,B
0.180023351188,674289,2.96278106934,0.00145688972017,1.13505641142,,0.032999493764,0.427564195711,0.394049118339,206.370484339,0.180023351188,0,D
0.251372620281,674290,9.70545131579,0.00352693424819,1.37046327245,,0.0388705983429,0.458141691774,0.420042910272,213.803537724,0.251372620281,0,B
0.219574174667,674291,6.35123729055,0.00318153061072,1.25610029928,,0.0636394534048,0.443460868872,0.398039940797,245.798336452,0.219574174667,0,B
0.323042136546,674292,19.8056015518,0.015226368359,1.13797270175,,0.0358385350635,0.454625408577,0.419046873428,190.428275876,0.323042136546,0,B
0.230757928465,674293,6.46829299832,0.00283460095793,1.37846088219,,0.0373084376748,0.467044143058,0.430034466342,220.652312974,0.230757928465,0,B
0.248272019231,674294,9.86151060985,0.00413708996096,1.31643398159,,0.0395856992843,0.464611418631,0.424479783473,213.557770026,0.248272019231,0,B
0.137,674295,11.29146,0.00377,0.155,,0.01,0.1876,0.1774,58.9,0.137,0,B
0.204028150332,674296,7.15275475515,0.00373282608696,1.01592059497,,0.0284619012528,0.316979366249,0.289925276345,124.651024318,0.204028150332,0,D
0.1811,674297,8.4686,0.0043755,0.9325,,0.01875,0.29705,0.27715,68.785,0.1811,0,B
0.0237,674298,2.11715,0.0008485,0.0775,,0.00175,0.02185,0.02005,4.345,0.0237,0,D
0.0966,674299,1.27029,0.002157,0.399,,0.0123,0.1359,0.1245,43.98,0.0966,0,D
0.202371252014,674300,2.52247454587,0.00287382991796,0.946030464295,,0.104247376132,0.459777659799,0.405058266507,219.311128561,0.202371252014,0,D
0.25705,674301,11.7726095455,0.005315,1.25696052632,,0.03095,0.39225,0.3634,133.76,0.25705,0,B
0.247499336934,674302,17.0738779867,0.00626065623588,1.23527140399,,0.0213023994737,0.419400298435,0.397911307528,152.75404245,0.247499336934,0,C
0.326420954844,674303,17.5986298736,0.0110998727672,1.42856945833,,0.0271888014835,0.464382346039,0.437031136367,137.47999732,0.326420954844,0,B
0.258122826087,674304,18.6364805263,0.00418832665904,1.34052240656,,0.025205358505,0.480154176201,0.455643211289,187.380575896,0.258122826087,0,B
0.271171636839,674305,13.3972733422,0.00464293968456,1.39272343222,,0.0387819289065,0.458851461566,0.421531289574,195.526807273,0.271171636839,0,C
0.147169625364,674306,2.71634741555,0.00127013161792,1.07286004184,,0.0171145404424,0.361628266299,0.344916984663,162.835093302,0.147169625364,0,D
0.234820001553,674307,6.92148456673,0.00323043822398,1.28204731257,,0.0203477213686,0.48971003062,0.469502681296,190.320262659,0.234820001553,0,D
0.254742879714,674308,13.1221227657,0.00435813316929,1.38719483009,,0.0283312577704,0.477444451927,0.449682493266,198.115544447,0.254742879714,0,B
0.234706037609,674309,8.46439401575,0.00347899422192,1.3489522769,,0.0258424419809,0.48312037298,0.457284335371,213.92633392,0.234706037609,0,B
0.209774991739,674310,7.20980959893,0.00241785592118,1.20638793571,,0.0237584127045,0.462651662915,0.438990043318,189.984769581,0.209774991739,0,D
0.201028010871,674311,3.6075415859,0.00221742911042,0.454398678414,,0.0250167898252,0.480862544408,0.454657346881,198.032868943,0.201028010871,0,C
0.23350030303,674312,6.15740707071,0.00309049393939,1.36677272727,,0.0212535353535,0.48788,0.467011616162,186.174808081,0.23350030303,0,B
0.223688489677,674313,3.63345068381,0.00312556483641,1.27071477518,,0.0359920334149,0.468697525065,0.432212025826,168.23955312,0.223688489677,0,B
0.231718272654,674314,7.26617670814,0.00328092927157,1.33805785386,,0.0321740287034,0.474022337817,0.441830667948,170.335912454,0.231718272654,0,B
0.226452657895,674315,12.717193825,0.00336885552632,1.25057236842,,0.0278596315789,0.451999526316,0.424335236842,161.009710526,0.226452657895,0,B
0.206600541648,674316,1.96872046976,0.00253822743955,1.30479262494,,0.0740061854628,0.469610577911,0.431218928464,172.144302962,0.206600541648,0,C
0.183658822893,674317,2.00669929652,0.00148621038553,1.25574880003,,0.20325909599,0.470615619165,0.415547987346,251.481335175,0.183658822893,0,C
0.20108979385,674318,1.06724900962,0.0017079326302,1.22069165244,,0.0601260398917,0.467790663657,0.414614840776,211.119736282,0.20108979385,0,D
0.207763964254,674319,6.83811954545,0.00377864099267,1.00494181561,,0.0228478655008,0.354338555998,0.332828905748,128.489623248,0.207763964254,0,C
